Dest,Origin,TaxiIn,TaxiOut
SEA,SUN,5.0,6.0
SEA,TPA,4.5,15.5
SEA,TUS,8.0,15.666666666666666
SEA,YKM,6.6,6.3
SFB,ABE,6.0,10.88888888888889
SFB,ATW,5.0,15.5
SFB,AUS,5.0,11.0
SFB,AVL,5.333333333333333,13.166666666666666
SFB,BGR,7.0,10.0
SFB,BLV,5.0,9.0
SFB,CHA,5.5,12.25
SFB,CID,6.0,10.333333333333334
SFB,CLE,7.0,29.0
SFB,CVG,5.285714285714286,11.714285714285714
SFB,ELM,6.0,11.666666666666666
SFB,FNT,6.4,17.6
SFB,FSD,6.5,12.5
SFB,FWA,7.0,14.0
SFB,GFK,5.0,6.0
SFB,GRR,6.0,11.0
SFB,GSO,4.0,8.0
SFB,GSP,7.0,13.0
SFB,HGR,5.0,7.0
SFB,IND,6.666666666666667,17.0
SFB,LCK,6.0,11.0
SFB,LEX,5.0,10.0
SFB,LIT,6.0,10.0
SFB,MDT,5.0,13.5
SFB,MLI,7.0,25.0
SFB,OGS,5.5,10.0
SFB,OKC,7.0,9.0
SFB,ORF,5.0,11.0
SFB,OWB,4.0,5.0
SFB,PBG,6.0,12.0
SFB,PIT,6.0,10.0
SFB,PSM,6.0,12.0
SFB,RDU,7.0,16.0
SFB,RFD,5.0,10.0
SFB,SAT,6.0,15.0
SFB,SBN,5.333333333333333,11.333333333333334
SFB,SDF,7.0,13.5
SFB,SGF,6.5,12.0
SFB,TRI,4.0,5.0
SFB,TUL,6.0,12.0
SFB,TYS,4.0,12.0
SFB,USA,5.0,13.0
SFO,ABQ,5.5,15.25
SFO,ACV,5.777777777777778,16.77777777777778
SFO,ASE,5.166666666666667,16.5
SFO,ATL,7.0,18.5
SFO,AUS,6.222222222222222,15.0
SFO,BFL,7.0,14.666666666666666
SFO,BNA,6.833333333333333,14.833333333333334
SFO,BOI,5.5,16.625
SFO,BOS,7.644444444444445,19.133333333333333
SFO,BUR,6.193548387096774,16.93548387096774
SFO,BWI,7.363636363636363,11.636363636363637
SFO,BZN,4.0,22.0
SFO,CLE,7.0,10.0
SFO,CVG,3.0,9.0
SFO,DAL,5.875,13.4375
SFO,DCA,8.666666666666666,16.833333333333332
SFO,DEN,6.593220338983051,16.322033898305083
SFO,DFW,5.444444444444445,18.88888888888889
SFO,DTW,6.0,13.2
SFO,EGE,5.0,13.0
SFO,EUG,5.285714285714286,14.428571428571429
SFO,EWR,6.909090909090909,18.848484848484848
SFO,FAT,6.0588235294117645,16.705882352941178
SFO,FLL,8.875,17.0
SFO,GEG,9.5,24.5
SFO,HNL,6.434782608695652,19.91304347826087
SFO,IAD,6.107142857142857,15.071428571428571
SFO,IAH,6.230769230769231,20.076923076923077
SFO,IND,7.333333333333333,15.777777777777779
SFO,JAC,6.0,20.0
SFO,JFK,6.392857142857143,19.964285714285715
SFO,KOA,6.142857142857143,12.642857142857142
SFO,LAS,7.447761194029851,14.895522388059701
SFO,LAX,5.97029702970297,19.00990099009901
SFO,LGB,8.266666666666667,14.933333333333334
SFO,LIH,5.5,12.0
SFO,MCI,6.5,12.25
SFO,MCO,6.7,14.3
SFO,MDW,11.0,12.333333333333334
SFO,MFR,7.222222222222222,14.333333333333334
SFO,MIA,7.166666666666667,19.666666666666668
SFO,MMH,6.0,14.0
SFO,MRY,3.6,17.2
SFO,MSP,4.777777777777778,19.88888888888889
SFO,MSY,5.25,12.0
SFO,MTJ,6.0,15.0
SFO,OGG,5.636363636363637,12.045454545454545
SFO,OKC,7.5,11.0
SFO,OMA,7.5,18.0
SFO,ONT,5.5,19.27777777777778
SFO,ORD,5.821428571428571,19.928571428571427
SFO,OTH,8.5,12.5
SFO,PDX,6.226415094339623,12.622641509433961
SFO,PHL,8.5,16.75
SFO,PHX,6.15625,11.25
SFO,PSC,5.0,15.666666666666666
SFO,PSP,5.0,13.7
SFO,RDD,4.5,13.0
SFO,RDM,5.8,14.8
SFO,RDU,5.4,15.8
SFO,RNO,6.142857142857143,15.428571428571429
SFO,SAN,5.730769230769231,16.384615384615383
SFO,SAT,6.25,15.75
SFO,SBA,6.363636363636363,19.0
SFO,SBP,5.0,19.666666666666668
SFO,SEA,5.867924528301887,17.09433962264151
SFO,SLC,5.3,17.65
SFO,SMF,6.153846153846154,15.76923076923077
SFO,SNA,6.5,16.033333333333335
SFO,STL,7.6,13.0
SFO,STS,4.8,15.8
SFO,SUN,3.0,20.0
SFO,TPA,11.5,19.0
SFO,TUS,4.25,16.75
SFO,XNA,8.666666666666666,17.666666666666668
SGF,ATL,5.5,17.5
SGF,DEN,5.833333333333333,21.666666666666668
SGF,IAH,6.2,19.8
SGF,LAS,5.5,17.0
SGF,ORD,5.625,17.625
SGF,PIE,6.0,20.5
SGF,SFB,5.5,12.0
SGU,DEN,3.4444444444444446,20.77777777777778
SGU,LAX,4.5,25.5
SGU,SLC,3.5714285714285716,17.714285714285715
SHD,IAD,4.0,25.0
SHV,ATL,3.6666666666666665,16.0
SHV,DEN,7.666666666666667,18.333333333333332
SHV,IAH,4.705882352941177,15.764705882352942
SHV,LAS,10.0,16.0
SIT,JNU,4.5,15.666666666666666
SIT,KTN,4.0,8.0
SJC,ATL,4.0,19.333333333333332
SJC,AUS,3.6,11.733333333333333
SJC,BOI,4.0,9.5
SJC,BOS,3.5,15.5
SJC,BUR,3.1951219512195124,11.658536585365853
SJC,BWI,3.2,12.4
SJC,DAL,5.0,17.0
SJC,DEN,4.310344827586207,14.482758620689655
SJC,EUG,3.5,8.0
SJC,EWR,4.333333333333333,19.333333333333332
SJC,HNL,4.0,23.0
SJC,IAH,3.0,14.0
SJC,JFK,3.0,19.0
SJC,LAS,3.5,13.23913043478261
SJC,LAX,3.5531914893617023,15.191489361702128
SJC,LGB,4.6,12.5
SJC,LIH,4.333333333333333,11.333333333333334
SJC,OGG,4.25,10.0
SJC,ONT,5.555555555555555,7.888888888888889
SJC,PDX,3.4814814814814814,11.222222222222221
SJC,PHX,3.272727272727273,9.181818181818182
SJC,RNO,3.3333333333333335,13.666666666666666
SJC,SAN,3.574074074074074,13.314814814814815
SJC,SEA,3.774193548387097,17.193548387096776
SJC,SLC,3.466666666666667,18.0
SJC,SNA,3.4523809523809526,11.333333333333334
SJC,TUS,4.666666666666667,20.666666666666668
SJU,ATL,4.0,20.0
SJU,BDL,7.333333333333333,18.833333333333332
SJU,BOS,3.9,15.5
SJU,BWI,5.882352941176471,15.352941176470589
SJU,DCA,5.0,14.6
SJU,EWR,4.818181818181818,19.09090909090909
SJU,FLL,4.921052631578948,16.526315789473685
SJU,HOU,4.0,7.0
SJU,IAD,4.333333333333333,20.0
SJU,IAH,6.0,19.0
SJU,ISP,6.0,10.0
SJU,JFK,5.473684210526316,20.42105263157895
SJU,MCO,5.806451612903226,14.451612903225806
SJU,MDW,4.0,14.0
SJU,ORD,4.0,19.0
SJU,PHL,6.5,20.5
SJU,STT,5.75,9.75
SJU,STX,3.5,13.0
SJU,TPA,4.6923076923076925,11.692307692307692
SLC,ABQ,8.0,9.75
SLC,ASE,11.333333333333334,17.666666666666668
SLC,ATL,6.3,18.6
SLC,AUS,9.0,11.5
SLC,BIL,6.0,15.8
SLC,BNA,4.0,12.0
SLC,BOI,6.333333333333333,14.4
SLC,BOS,4.666666666666667,18.333333333333332
SLC,BTM,6.0,14.5
SLC,BUR,5.666666666666667,14.555555555555555
SLC,BWI,6.0,14.0
SLC,BZN,5.75,17.0
SLC,CDC,5.0,22.333333333333332
SLC,CLT,4.0,20.0
SLC,COD,5.0,25.0
SLC,COS,5.0,22.0
SLC,CPR,7.5,15.333333333333334
SLC,DAL,3.5454545454545454,12.818181818181818
SLC,DCA,6.0,13.5
SLC,DEN,6.033898305084746,16.322033898305083
SLC,DFW,5.4,18.2
SLC,DTW,6.333333333333333,14.333333333333334
SLC,EKO,4.0,13.5
SLC,EUG,9.0,15.0
SLC,EWR,3.0,18.0
SLC,FAT,6.5,15.0
SLC,FCA,4.8,19.6
SLC,FLL,4.5,16.0
SLC,GEG,8.4,16.2
SLC,GJT,5.0,16.333333333333332
SLC,GTF,5.75,8.5
SLC,HLN,6.0,12.0
SLC,HNL,8.5,18.0
SLC,HOU,3.0,10.0
SLC,IAH,5.619047619047619,17.904761904761905
SLC,IDA,7.2,14.0
SLC,JAC,7.6,17.0
SLC,JFK,5.4,21.2
SLC,LAS,5.173913043478261,13.434782608695652
SLC,LAX,5.147058823529412,15.911764705882353
SLC,LGB,4.928571428571429,10.5
SLC,LWS,4.5,7.0
SLC,MCI,6.666666666666667,14.0
SLC,MCO,6.888888888888889,15.0
SLC,MDW,3.6,11.0
SLC,MFR,10.5,10.5
SLC,MKE,8.0,25.0
SLC,MSN,7.0,9.5
SLC,MSO,5.0,9.0
SLC,MSP,5.5,14.0
SLC,MSY,9.0,13.5
SLC,OAK,5.857142857142857,12.5
SLC,OGG,5.0,12.0
SLC,OKC,6.5,15.0
SLC,ONT,6.333333333333333,15.0
SLC,ORD,6.8,19.0
SLC,PDX,7.615384615384615,13.692307692307692
SLC,PHX,3.6363636363636362,11.272727272727273
SLC,PIH,6.2,14.8
SLC,PSC,6.0,10.25
SLC,PSP,6.75,20.0
SLC,RAP,6.0,14.0
SLC,RDM,7.0,19.0
SLC,RDU,5.0,12.0
SLC,RNO,6.8,16.6
SLC,SAN,5.222222222222222,13.777777777777779
SLC,SAT,4.5,12.5
SLC,SEA,5.1,17.4
SLC,SFO,6.291666666666667,19.25
SLC,SGU,5.4,14.6
SLC,SJC,5.2,10.6
SLC,SMF,7.5,11.5
SLC,SNA,6.25,11.875
SLC,STL,6.333333333333333,12.0
SLC,SUN,6.0,12.0
SLC,TPA,8.5,12.5
SLC,TUS,11.0,12.0
SLC,TWF,4.25,10.75
SLN,ORD,6.0,31.0
SMF,ATL,4.8,18.4
SMF,BOI,3.6666666666666665,9.5
SMF,BUR,3.1785714285714284,10.464285714285714
SMF,BWI,3.3333333333333335,11.666666666666666
SMF,DAL,3.6666666666666665,11.833333333333334
SMF,DEN,4.2105263157894735,14.473684210526315
SMF,GEG,2.4,11.8
SMF,HNL,7.333333333333333,18.333333333333332
SMF,IAD,3.0,18.0
SMF,IAH,4.0,19.5
SMF,JFK,7.5,19.0
SMF,LAS,3.225806451612903,12.774193548387096
SMF,LAX,4.086956521739131,14.804347826086957
SMF,LGB,4.1875,10.0
SMF,MSP,5.0,15.0
SMF,OGG,6.0,10.0
SMF,ONT,3.4615384615384617,8.807692307692308
SMF,ORD,4.8,17.8
SMF,PDX,4.153846153846154,10.307692307692308
SMF,PHX,3.2857142857142856,11.476190476190476
SMF,SAN,3.8823529411764706,13.549019607843137
SMF,SEA,4.9375,18.21875
SMF,SFO,4.954545454545454,21.454545454545453
SMF,SLC,4.2727272727272725,17.181818181818183
SMF,SNA,3.0,8.391304347826088
SMX,LAS,7.0,12.0
SNA,ABQ,6.0,12.666666666666666
SNA,ATL,5.75,17.25
SNA,DAL,3.5,10.0
SNA,DEN,4.821428571428571,13.535714285714286
SNA,EWR,5.5,19.0
SNA,HOU,3.0,12.0
SNA,IAH,6.428571428571429,18.142857142857142
SNA,LAS,4.517241379310345,12.068965517241379
SNA,MSP,6.5,12.0
SNA,OAK,3.8181818181818183,11.333333333333334
SNA,ORD,5.25,17.5
SNA,PDX,5.666666666666667,13.666666666666666
SNA,PHX,3.32,10.48
SNA,SEA,4.8125,19.125
SNA,SFO,4.609756097560975,17.75609756097561
SNA,SJC,3.6666666666666665,10.416666666666666
SNA,SLC,6.6,15.0
SNA,SMF,3.24,8.52
SNA,STS,7.75,8.25
SPI,ORD,4.625,17.375
SPN,GUM,4.476190476190476,9.380952380952381
SRQ,ATL,4.1,15.9
SRQ,BOS,4.333333333333333,16.0
SRQ,DTW,4.0,15.0
SRQ,EWR,4.0,18.25
SRQ,JFK,4.25,14.5
SRQ,ORD,3.6,20.0
STL,ATL,4.857142857142857,14.0
STL,AUS,4.0,12.285714285714286
STL,BNA,3.8,9.2
STL,BOS,4.555555555555555,18.22222222222222
STL,BWI,4.333333333333333,12.5
STL,CLE,3.5,12.125
STL,CMH,4.0,9.5
STL,CVG,5.333333333333333,15.333333333333334
STL,DAL,3.6666666666666665,11.444444444444445
STL,DCA,4.125,14.0
STL,DEN,5.36,15.72
STL,DSM,3.8333333333333335,13.5
STL,DTW,5.142857142857143,11.142857142857142
STL,ECP,3.0,7.0
STL,EWR,6.583333333333333,21.25
STL,FLL,3.8,14.0
STL,HOU,3.2142857142857144,10.214285714285714
STL,IAD,6.428571428571429,20.428571428571427
STL,IAH,6.647058823529412,18.294117647058822
STL,ICT,3.0,13.0
STL,LAS,5.2,12.95
STL,LAX,4.666666666666667,11.555555555555555
STL,LGA,4.705882352941177,16.941176470588236
STL,LIT,3.25,9.625
STL,MCI,3.4285714285714284,10.785714285714286
STL,MCO,4.095238095238095,12.571428571428571
STL,MDW,4.066666666666666,10.733333333333333
STL,MKE,4.0,12.166666666666666
STL,MSP,4.888888888888889,16.444444444444443
STL,MSY,2.888888888888889,8.444444444444445
STL,OAK,4.5,9.5
STL,OKC,3.1666666666666665,7.333333333333333
STL,OMA,4.0,10.88888888888889
STL,ORD,6.454545454545454,17.545454545454547
STL,PDX,2.8333333333333335,9.166666666666666
STL,PHL,3.4,13.4
STL,PHX,3.7857142857142856,10.214285714285714
STL,PIT,3.0,6.666666666666667
STL,RDU,4.0,8.0
STL,RSW,4.285714285714286,10.285714285714286
STL,SAN,3.9,14.2
STL,SAT,4.0,12.0
STL,SEA,4.428571428571429,15.857142857142858
STL,SFO,4.555555555555555,18.88888888888889
STL,SJC,3.0,9.0
STL,SLC,9.5,20.0
STL,TPA,4.285714285714286,16.0
STL,TUL,3.769230769230769,9.538461538461538
STS,LAX,3.75,20.25
STS,PDX,5.0,10.75
STS,SAN,3.5,15.5
STS,SEA,3.5,18.0
STS,SFO,3.7142857142857144,18.714285714285715
STS,SNA,4.0,10.5
STT,SJU,2.6,12.4
STX,SJU,3.0,11.666666666666666
SUN,DEN,3.3333333333333335,24.666666666666668
SUN,LAX,2.0,17.0
SUN,PDX,3.0,7.0
SUN,SEA,3.0,24.0
SUN,SFO,5.0,31.0
SUN,SLC,2.6666666666666665,13.0
SWF,DTW,6.5,22.5
SWF,FLL,4.0,15.0
SWF,MCO,6.0,15.4
SWF,PGD,5.5,9.0
SWF,PIE,7.0,11.0
SYR,ATL,4.4,16.6
SYR,BOS,6.0,11.333333333333334
SYR,DTW,6.0,18.666666666666668
SYR,EWR,6.666666666666667,19.333333333333332
SYR,FLL,4.285714285714286,15.857142857142858
SYR,IAD,4.142857142857143,18.857142857142858
SYR,JFK,3.9166666666666665,21.75
SYR,LGA,5.2,21.6
SYR,MCO,6.0,14.5
SYR,MSP,5.0,12.0
SYR,ORD,4.285714285714286,18.714285714285715
TLH,ATL,3.6666666666666665,15.222222222222221
TOL,PGD,4.0,8.0
TOL,PIE,10.0,11.0
TOL,SFB,5.0,10.0
TPA,ACY,6.2,10.6
TPA,ALB,4.125,9.25
TPA,ATL,4.55,13.525
TPA,AUS,3.8333333333333335,10.0
TPA,BDL,5.470588235294118,12.588235294117647
TPA,BHM,5.285714285714286,11.142857142857142
TPA,BNA,5.733333333333333,10.333333333333334
TPA,BOS,5.105263157894737,14.31578947368421
TPA,BUF,5.0,14.333333333333334
TPA,BWI,4.96969696969697,13.030303030303031
TPA,CAK,6.0,21.0
TPA,CLE,6.8,17.4
TPA,CMH,5.352941176470588,12.294117647058824
TPA,COS,5.0,9.0
TPA,CVG,7.333333333333333,11.333333333333334
TPA,DAL,4.0,9.428571428571429
TPA,DCA,5.0,15.25
TPA,DEN,4.481481481481482,15.37037037037037
TPA,DFW,6.666666666666667,17.333333333333332
TPA,DTW,5.55,15.05
TPA,EWR,4.277777777777778,18.11111111111111
TPA,FLL,4.870967741935484,14.903225806451612
TPA,FNT,3.0,6.0
TPA,GRR,4.0,16.0
TPA,HOU,4.6923076923076925,11.384615384615385
TPA,HPN,4.5,17.5
TPA,IAD,5.285714285714286,16.142857142857142
TPA,IAH,4.625,16.0
TPA,IND,5.125,10.0
TPA,ISP,5.384615384615385,12.307692307692308
TPA,JFK,5.2,17.8
TPA,LAS,4.625,13.25
TPA,LAX,3.0,31.0
TPA,LBE,7.0,11.0
TPA,LGA,4.8,21.6
TPA,MCI,7.666666666666667,10.333333333333334
TPA,MDW,3.9411764705882355,11.117647058823529
TPA,MEM,3.0,7.5
TPA,MHT,3.0,8.5
TPA,MKE,4.571428571428571,11.857142857142858
TPA,MSP,6.142857142857143,17.428571428571427
TPA,MSY,4.55,9.45
TPA,ORD,7.214285714285714,18.357142857142858
TPA,PHL,5.125,13.875
TPA,PHX,4.571428571428571,13.142857142857142
TPA,PIT,4.5,15.0
TPA,PVD,5.555555555555555,10.444444444444445
TPA,RDU,3.923076923076923,11.384615384615385
TPA,ROC,6.0,16.4
TPA,SAN,3.75,10.25
TPA,SAT,5.0,16.0
TPA,SDF,3.8333333333333335,8.333333333333334
TPA,SEA,5.333333333333333,23.666666666666668
TPA,SFO,5.25,20.25
TPA,SJU,7.666666666666667,14.0
TPA,STL,4.916666666666667,10.833333333333334
TPA,TTN,5.0,11.0
TRI,ATL,3.857142857142857,19.0
TRI,SFB,9.0,13.0
TTN,ATL,7.0,15.333333333333334
TTN,CLT,7.0,17.0
TTN,MCO,6.714285714285714,13.857142857142858
TTN,MIA,8.0,13.0
TTN,PBI,7.333333333333333,16.666666666666668
TTN,RSW,7.5,12.0
TUL,ATL,4.8,12.0
TUL,DAL,3.923076923076923,10.307692307692308
TUL,DEN,4.55,16.1
TUL,DTW,5.666666666666667,18.0
TUL,HOU,3.1538461538461537,10.615384615384615
TUL,IAH,5.055555555555555,17.72222222222222
TUL,LAS,3.0,14.0
TUL,LAX,7.0,19.0
TUL,ORD,4.0,22.454545454545453
TUL,PHX,5.5,12.5
TUL,SFB,4.0,10.0
TUL,SLC,5.0,17.0
TUL,STL,4.8,12.4
TUS,DEN,4.380952380952381,16.095238095238095
TUS,IAH,4.142857142857143,18.0
TUS,LAS,3.090909090909091,10.454545454545455
TUS,LAX,4.083333333333333,13.25
TUS,MDW,3.0,20.666666666666668
TUS,MSP,3.0,13.0
TUS,ORD,4.333333333333333,19.333333333333332
TUS,PDX,4.0,13.0
TUS,SAN,2.909090909090909,14.454545454545455
TUS,SEA,3.0,16.0
TUS,SFO,5.2727272727272725,19.90909090909091
TUS,SJC,3.5,17.0
TUS,SLC,3.5,12.0
TVC,ORD,3.2,20.6
TWF,SLC,4.0,16.0
TYS,ATL,3.5,16.0
TYS,DEN,3.0,28.0
TYS,DTW,3.0,27.0
TYS,EWR,3.8,25.0
TYS,FLL,4.666666666666667,14.0
TYS,IAD,3.75,23.0
TYS,IAH,4.0,14.375
TYS,LAS,5.0,15.0
TYS,LGA,4.0,23.0
TYS,MCO,5.0,13.0
TYS,MSP,3.3333333333333335,23.333333333333332
TYS,ORD,4.0,19.25
TYS,PGD,5.666666666666667,9.0
TYS,PIE,6.0,10.5
TYS,SFB,6.333333333333333,13.0
UIN,CGI,3.0,11.0
UIN,ORD,3.6666666666666665,16.0
USA,FLL,6.0,11.0
USA,PIE,6.25,10.5
USA,SFB,5.0,11.0
VLD,ATL,5.0,14.0
VPS,ATL,6.285714285714286,15.571428571428571
VPS,BLV,8.0,9.0
VPS,CVG,9.5,9.0
VPS,IAH,6.375,16.75
WRG,KTN,2.0,22.0
WRG,PSG,4.0,5.666666666666667
XNA,ATL,6.5,16.0
XNA,DEN,8.0,21.0
XNA,EWR,6.0,25.0
XNA,IAH,6.7,19.8
XNA,LAS,4.0,13.5
XNA,MSP,9.0,25.0
XNA,ORD,5.875,22.0
XNA,SFO,5.5,28.5
YAK,CDV,4.8,13.0
YKM,SEA,3.7,10.8
